0,0.3774029925882348,0.6657811182967559
1,0.11213846348767041,0.1288908132419203
2,0.12725773875523116,0.1706761316708345
3,0.09697837168567805,0.14914679941496667
4,0.08619387254699626,0.14053749525971068
5,0.08737377788171416,0.13930279350159988
6,0.07781374750496461,0.14481876671814145
7,0.07280747812711183,0.15759019952610254
8,0.07460457374550658,0.1520011918658161
9,0.07408428828254154,0.1539493875013067
10,0.08226440842221815,0.17226161801180623
11,0.08160977505047137,0.16842178016708323
12,0.07644715420676815,0.1667959258185743
13,0.07797671826819212,0.17804967633387112
14,0.07796838031543804,0.1789762431666585
15,0.07974432211624886,0.1754110595101122
16,0.078575230604777,0.18025663680323767
17,0.07645784434995866,0.17635132223535657
18,0.07983247414280081,0.16887000056971943
19,0.0760877862851303,0.1731289405475294
20,0.07987318913712302,0.17306601324300552
21,0.08020827291815312,0.1756455289068797
22,0.07912562137401051,0.16493784445058757
23,0.08096269745159901,0.1721145643305021
24,0.08455304948157116,0.17812241038092702
25,0.08403842830816154,0.1795970646777199
26,0.08520888721550171,0.18665492317448454
27,0.08755822396730599,0.18563360945370427
28,0.08824449229350796,0.1827219516421131
29,0.08944502789049988,0.18454156271680902
30,0.09031031043698856,0.18436496056531268
31,0.09045876350164718,0.18709734916698853
32,0.09012152391695986,0.1891547234095471
33,0.08795743283549336,0.190015286204976
34,0.08658397860078318,0.1914053405860482
35,0.086017086573175,0.18730805976518092
36,0.08597513351941323,0.18573867318791637
37,0.08617879316809073,0.18348758177498678
38,0.08843902255569014,0.18373222403940914
39,0.08698218900912486,0.18024408183130183
40,0.08798482178366193,0.1780289465621992
41,0.08709460580161407,0.17500823546437552
42,0.08747809595500185,0.17485135053392223
43,0.08645391947044462,0.17450934740422352
44,0.08641413697108082,0.17458881526969805
45,0.08685319657177144,0.17733204435666433
46,0.08663889579224679,0.17591866564797504
47,0.08548477116596646,0.1743485232612391
48,0.08554846441235461,0.17095484574771289
49,0.08580892180630299,0.17477187229734234
50,0.08649822559190351,0.17730473086224027
